"","gap","yr","eco","plot","obs"
"4321",20.52,6,3,2228,186
"4322",41.56,6,3,2228,186
"4323",22.24,6,3,2228,232
"4324",60.44,6,3,2229,232
"4325",35.76,6,3,2229,232
"4326",68.8,6,3,2229,186
"4327",3.6,6,1,1447,124
"4328",36.96,6,1,1447,232
"4329",30.52,6,1,1447,120
"4330",47.16,6,1,1450,232
"4331",55.44,6,1,1450,232
"4332",33.52,6,1,1450,124
"4333",3.16,6,1,1453,124
"4334",8.96,6,1,1453,216
"4335",14.68,6,1,1453,232
"4336",35.92,6,1,1438,232
"4337",20.84,6,1,1438,124
"4338",62.28,6,1,1438,120
"4339",17.56,6,3,1441,232
"4340",27.32,6,3,1441,120
"4341",5.08,6,3,1441,124
"4342",12.16,6,1,1444,124
"4343",4.72,6,1,1444,216
"4344",33.64,6,1,1444,120
"4345",3.08,6,3,1667,216
"4346",8.64,6,3,1667,232
"4347",3.04,6,3,1667,124
"4348",20.88,6,1,1679,232
"4349",15.32,6,1,1679,124
"4350",21.44,6,1,1679,232
"4351",14.44,6,1,1682,124
"4352",56.16,6,1,1682,120
"4353",50.56,6,1,1682,232
"4354",14.44,6,3,1571,186
"4355",14,6,3,1571,120
"4356",9.64,6,3,1571,120
"4357",22.68,6,3,1575,120
"4358",24.08,6,3,1575,120
"4359",41.96,6,3,1575,186
"4360",24.76,6,3,1634,120
"4361",5.84,6,3,1634,124
"4362",48.76,6,3,1634,232
"4363",13.94,6,3,7,186
"4364",24.18,6,3,7,120
"4365",6.98,6,3,7,186
"4366",48.92,6,1,1744,186
"4367",43.8,6,1,1744,232
"4368",47.4,6,1,1744,186
"4369",10.68,6,1,1734,120
"4370",2.24,6,1,1734,124
"4371",0,6,1,1734,124
"4372",2.28,6,1,1738,124
"4373",2.2,6,1,1738,120
"4374",1.04,6,1,1738,232
"4375",26.72,6,1,1740,232
"4376",15.72,6,1,1740,124
"4377",11.16,6,1,1740,232
"4378",94.44,6,3,1746,124
"4379",79.32,6,3,1746,232
"4380",86.84,6,3,1746,232
"4381",24.88,6,3,1749,186
"4382",3.84,6,3,1749,124
"4383",0.84,6,3,1749,124
"4384",5.48,6,1,2421,120
"4385",1.04,6,1,2421,124
"4386",2.28,6,1,2421,124
"4387",56.68,6,1,2422,232
"4388",42.36,6,1,2422,120
"4389",39.16,6,1,2422,120
"4390",16.88,6,1,1742,120
"4391",2.8,6,1,1742,124
"4392",1,6,1,1742,124
"4393",99.72,6,1,2311,186
"4394",96.4,6,1,2311,186
"4395",98.16,6,1,2311,186
"4396",21.24,6,1,2195,124
"4397",58.32,6,1,2195,232
"4398",61.32,6,1,2195,120
"4399",47.84,6,1,2306,232
"4400",11.6,6,1,2306,124
"4401",21.76,6,1,2306,124
"4402",26.28,6,3,1751,120
"4403",17.44,6,3,1751,124
"4404",33.32,6,3,1751,232
"4405",45.52,6,3,2132,232
"4406",55.08,6,3,2132,232
"4407",37.12,6,3,2132,232
"4408",18.48,6,1,2187,124
"4409",65.36,6,1,2187,232
"4410",30.32,6,1,2187,120
"4411",60.56,6,3,2189,232
"4412",39.24,6,3,2189,120
"4413",42.52,6,3,2189,124
"4414",41.24,6,1,667,181
"4415",8.84,6,1,667,124
"4416",27.04,6,1,667,120
"4417",46.26,6,1,669,250
"4418",78.06,6,1,669,181
"4419",60.72,6,1,669,181
"4420",9.36,6,1,1456,216
"4421",26,6,1,1456,232
"4422",9.12,6,1,1456,216
"4423",11,6,1,1459,232
"4424",4.96,6,1,1459,124
"4425",7.2,6,1,1459,124
"4426",10.68,6,3,1462,232
"4427",7,6,3,1462,124
"4428",10.96,6,3,1462,124
"4429",32.44,5,3,1548,135
"4430",13,5,3,1548,176
"4431",21.4,5,3,1548,56
"4432",50.8,5,3,1550,231
"4433",33.8,5,3,1550,231
"4434",60.72,5,3,1550,56
"4435",33.64,5,1,1552,231
"4436",49.24,5,1,1552,135
"4437",41.32,5,1,1552,135
"4438",9.6,5,1,975,135
"4439",6.52,5,1,975,176
"4440",4.82,5,1,975,56
"4441",3.08,5,3,1577,231
